,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
Public,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.99,25.0
No. of Shareholders,2836.0,2838.0,2852.0,2819.0,2817.0,3313.0,3578.0,3480.0,3413.0
