,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,750,750,750,750,750,750,1500,1500,1500,1500,1500,1500,1500
Reserves,2770,3700,4236,4939,5864,7344,8220,8566,9453,10150,11925,13435,14588
Borrowings,3276,3034,3267,2654,2615,2218,1453,733,3690,3653,3438,3345,3187
Other Liabilities,2415,3599,3660,2781,3198,3517,4480,4285,4056,3630,4258,4164,4684
Total Liabilities,9211,11083,11913,11124,12426,13829,15654,15085,18699,18933,21122,22444,23959
Fixed Assets,2521,2358,6265,6943,6811,8423,8030,7665,11188,10313,9557,8790,8516
CWIP,3290,4331,880,747,1550,49,220,348,5,25,193,1126,1259
Investments,140,140,140,90,90,2935,4122,989,349,1550,1050,1044,175
Other Assets,3260,4255,4628,3344,3975,2422,3282,6082,7157,7044,10322,11483,14009
Total Assets,9211,11083,11913,11124,12426,13829,15654,15085,18699,18933,21122,22444,23959
