,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6236.0,7328.0,7575.0,8598.0,10813.0,12597.0,11160.0,14264.0,15986.0,15776.0,13874.0,11656.0,12532.0
Expenses,4873.0,5993.0,6484.0,7544.0,9516.0,10865.0,9991.0,13199.0,14813.0,14101.0,12931.0,10474.0,11317.0
Operating Profit,1363.0,1335.0,1091.0,1054.0,1297.0,1732.0,1169.0,1064.0,1173.0,1675.0,943.0,1182.0,1215.0
OPM %,22.0,18.0,14.0,12.0,12.0,14.0,10.0,7.0,7.0,11.0,7.0,10.0,10.0
Other Income,160.0,111.0,49.0,69.0,82.0,72.0,85.0,142.0,94.0,184.0,154.0,147.0,157.0
Interest,85.0,82.0,81.0,80.0,79.0,78.0,80.0,78.0,81.0,81.0,90.0,75.0,75.0
Depreciation,195.0,192.0,203.0,192.0,194.0,194.0,190.0,191.0,192.0,192.0,189.0,192.0,195.0
Profit before tax,1243.0,1172.0,856.0,851.0,1105.0,1533.0,984.0,937.0,994.0,1586.0,818.0,1062.0,1102.0
Tax %,25.0,25.0,27.0,25.0,26.0,25.0,24.0,25.0,25.0,26.0,25.0,26.0,26.0
Net Profit,927.0,878.0,623.0,636.0,823.0,1144.0,750.0,701.0,744.0,1181.0,614.0,790.0,818.0
EPS in Rs,6.18,5.86,4.16,4.24,5.49,7.62,5.0,4.67,4.96,7.87,4.09,5.27,5.45
