,2021-03-01,2022-03-01,2023-03-01
Debtor Days,112.0,29,26
Inventory Days,119.0,48,63
Days Payable,86.0,26,22
Cash Conversion Cycle,145.0,50,66
Working Capital Days,149.0,49,78
ROCE %,,11,17
