,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.29,3.92,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43,7.43
Reserves,2.74,5.5,9.03,9.1,9.19,8.46,8.01,7.25,6.61,6.73,6.83,7.56,6.9
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.06,0.07,11.78,11.34,11.33,11.51,11.56,11.23,11.13,11.12,12.53,15.45,14.08
Total Liabilities,4.09,9.49,28.24,27.87,27.95,27.4,27.0,25.91,25.17,25.28,26.79,30.44,28.41
Fixed Assets,0.18,3.78,3.79,3.74,3.73,3.72,3.71,3.71,3.7,3.7,0.01,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.99,0.99,1.82,1.01,4.28,3.82,2.37,3.48,2.37,0.79,1.6800000000000002
Other Assets,3.91,5.71,23.46,23.14,22.4,22.67,19.01,18.38,19.1,18.1,24.41,29.65,26.73
Total Assets,4.09,9.49,28.24,27.87,27.95,27.4,27.0,25.91,25.17,25.28,26.79,30.44,28.41
