,2011-03-01,2012-03-01,2013-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,2,2,2,2,2,16,21,21,21,21,21,21
Reserves,16,18,18,21,22,27,19,40,48,53,61,65,69
Borrowings,7,14,17,19,24,28,33,28,28,28,9,2,21
Other Liabilities,13,8,12,20,20,20,39,27,16,20,11,11,11
Total Liabilities,36,42,48,61,68,76,107,116,113,122,102,98,123
Fixed Assets,2,8,9,7,10,13,15,16,14,10,6,8,13
CWIP,0,0,0,0,0,1,1,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,2,4
Other Assets,33,34,39,54,57,62,91,100,99,112,96,88,106
Total Assets,36,42,48,61,68,76,107,116,113,122,102,98,123
