,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.55,19.94,8.85,9.06,10.7,7.9,12.67,18.18,22.74,16.25,12.56,7.6,8.91
Expenses,8.53,17.33,7.81,7.63,9.0,6.89,11.13,15.92,19.48,14.51,11.4,6.62,8.22
Operating Profit,1.02,2.61,1.04,1.43,1.7,1.01,1.54,2.26,3.26,1.74,1.16,0.98,0.69
OPM %,10.68,13.09,11.75,15.78,15.89,12.78,12.15,12.43,14.34,10.71,9.24,12.89,7.74
Other Income,0.11,0.13,0.29,0.06,0.07,0.12,0.21,0.02,0.06,0.07,0.06,0.09,0.09
Interest,0.23,0.11,0.09,0.12,0.06,0.09,0.09,0.11,0.11,0.09,0.07,0.07,0.08
Depreciation,0.6,0.59,0.62,0.66,0.67,0.38,0.62,0.64,0.48,0.49,0.48,0.35,0.42
Profit before tax,0.3,2.04,0.62,0.71,1.04,0.66,1.04,1.53,2.73,1.23,0.67,0.65,0.28
Tax %,30.0,25.0,30.65,25.35,29.81,-74.24,24.04,24.84,25.27,25.2,100.0,24.62,25.0
Net Profit,0.21,1.53,0.43,0.53,0.73,1.16,0.79,1.14,2.05,0.92,0.01,0.49,0.21
EPS in Rs,0.19,1.39,0.39,0.48,0.66,1.05,0.72,1.03,1.86,0.83,0.01,0.44,0.19
