,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,24.0,22,9,5
Inventory Days,1736.0,6544,385,222
Days Payable,154.0,633,28,58
Cash Conversion Cycle,1607.0,5932,366,170
Working Capital Days,443.0,517,349,269
ROCE %,,-4,0,1
