,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,40.89,40.89,40.89,40.89,40.89,40.89,40.89,51.11,51.11,51.11,51.11,50.94
FIIs,16.34,10.83,6.14,6.04,6.21,5.83,5.76,7.55,11.38,11.26,10.71,10.59
DIIs,3.07,3.08,3.08,3.08,3.07,3.07,3.07,0.0,0.0,0.0,0.0,0.69
Public,39.7,45.21,49.9,50.0,49.83,50.21,50.28,41.35,37.51,37.63,38.18,37.77
No. of Shareholders,32880.0,33222.0,34547.0,35639.0,31835.0,30006.0,29163.0,31347.0,37259.0,38697.0,36356.0,36563.0
