,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,93.0,90.0,99.0,110.0,100.0,93.0,96.0,92.0,98.0,55.0,105.0,82.0,57.0
Expenses,66.0,68.0,89.0,84.0,84.0,91.0,78.0,87.0,95.0,65.0,86.0,72.0,71.0
Operating Profit,27.0,22.0,10.0,26.0,16.0,2.0,18.0,5.0,3.0,-10.0,19.0,11.0,-14.0
OPM %,29.0,25.0,10.0,24.0,16.0,2.0,18.0,5.0,3.0,-18.0,18.0,13.0,-24.0
Other Income,2.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,-19.0,-8.0,2.0,-6.0
Interest,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0
Depreciation,5.0,5.0,6.0,6.0,6.0,7.0,6.0,7.0,9.0,6.0,6.0,6.0,6.0
Profit before tax,18.0,14.0,3.0,18.0,7.0,-7.0,10.0,-2.0,-8.0,-41.0,-1.0,2.0,-29.0
Tax %,20.0,30.0,-30.0,34.0,42.0,-13.0,21.0,-8.0,-6.0,8.0,-373.0,0.0,0.0
Net Profit,15.0,10.0,4.0,12.0,4.0,-8.0,8.0,-3.0,-8.0,-38.0,-5.0,2.0,-29.0
EPS in Rs,5.0,3.33,2.51,3.84,1.53,-2.73,2.61,-0.88,-2.75,-12.7,-1.4,0.62,-9.45
