,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.52,72.56,72.58,72.63,72.63,72.63
DIIs,18.97,17.49,15.24,14.93,14.69,14.68
Public,8.51,9.95,12.18,12.44,12.67,12.68
No. of Shareholders,3304.0,3473.0,3609.0,4843.0,8488.0,8453.0
