,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.7,74.62,74.54,63.3,63.88,64.0,63.83,63.83
FIIs,2.03,2.03,2.02,1.64,2.16,1.87,1.2,1.03
DIIs,0.0,0.01,0.0,0.0,0.0,0.0,0.47,0.96
Public,23.27,23.34,23.44,35.06,33.97,34.13,34.49,34.18
No. of Shareholders,10308.0,13916.0,13015.0,12218.0,14547.0,22855.0,22952.0,24810.0
