,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,344.17,264.75,330.43,324.68,442.85,399.76,470.9,475.34,564.91,480.42,598.7,375.91,580.26
Expenses,304.18,238.93,301.75,296.45,402.03,370.35,431.33,442.02,510.73,442.87,531.34,404.52,549.7
Operating Profit,39.99,25.82,28.68,28.23,40.82,29.41,39.57,33.32,54.18,37.55,67.36,-28.61,30.56
OPM %,11.62,9.75,8.68,8.69,9.22,7.36,8.4,7.01,9.59,7.82,11.25,-7.61,5.27
Other Income,2.62,3.16,6.0,2.67,4.83,4.31,1.61,1.62,2.83,2.95,4.08,2.86,1.48
Interest,6.86,8.29,5.98,5.8,6.25,7.11,7.49,8.16,10.28,12.1,16.79,18.25,19.56
Depreciation,6.52,6.27,5.96,6.11,6.17,6.31,6.37,6.58,6.73,6.29,8.55,6.51,6.8
Profit before tax,29.23,14.42,22.74,18.99,33.23,20.3,27.32,20.2,40.0,22.11,46.1,-50.51,5.68
Tax %,35.99,36.2,23.09,24.96,26.63,29.01,25.4,26.14,25.28,25.24,27.27,24.65,28.17
Net Profit,18.71,9.2,17.49,14.25,24.38,14.41,20.38,14.92,29.89,16.53,33.53,-38.06,4.08
EPS in Rs,0.97,0.47,0.89,0.72,1.23,0.73,1.03,0.75,1.51,0.83,1.69,-1.91,0.21
