,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01
Debtor Days,33.23,30.49,32.04,27.21,28.37,43.22,37.62,28.05,52.38,62.14,114.22,74.05
Inventory Days,23.23,19.73,24.89,33.18,31.87,28.08,23.55,29.8,,,,
Days Payable,527.59,332.12,273.75,250.37,185.4,152.86,176.61,136.56,,,,
Cash Conversion Cycle,-471.13,-281.9,-216.82,-189.98,-125.16,-81.57,-115.45,-78.72,52.38,62.14,114.22,74.05
Working Capital Days,-107.87,-48.95,-191.42,-184.88,-376.01,23.96,-575.82,-609.11,-589.47,-792.14,6.21,166.79
ROCE %,2.65,2.2,5.11,4.26,0.75,0.18,-0.41,2.28,4.04,0.71,-5.02,-4.35
