,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2022-09-01
Promoters,65.69,65.7,64.4,58.58,53.7,54.75,51.67
DIIs,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Public,34.08,34.08,35.37,41.19,46.07,45.02,48.1
No. of Shareholders,3999.0,3992.0,4072.0,4100.0,4233.0,4374.0,4448.0
