,2011-03-01,2012-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,365.00,,,780552.50,260184.17,1558185.00,,104000.67,25349.84
Inventory Days,,,,,,,,,,0.00
Days Payable,,,,,,,,,,
Cash Conversion Cycle,,365.00,,,780552.50,260184.17,1558185.00,,104000.67,25349.84
Working Capital Days,,-3285.00,,,780370.00,261461.67,1566580.00,,104317.00,25449.92
ROCE %,,-172.64,,0.00,0.00,0.00,-0.12,-0.23,0.23,0.96
