,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,66.31,66.31,66.31,33.57,33.57
Public,33.69,33.69,33.69,66.42,66.44
No. of Shareholders,189.0,163.0,158.0,208.0,180.0
