,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,72,72,72,72,72,72,72,72,72,72,72,72,72
Reserves,1045,1151,1222,1139,1168,1242,1251,1155,1107,698,505,20,-179
Borrowings,1770,2625,2020,2118,2303,2001,2228,2259,2143,1943,1878,1845,1997
Other Liabilities,3058,2727,3544,3314,3148,3111,3226,3217,2923,2677,2905,3019,3175
Total Liabilities,5945,6576,6858,6643,6691,6426,6777,6704,6245,5389,5360,4955,5065
Fixed Assets,310,450,440,421,494,488,493,493,403,370,336,324,318
CWIP,103,125,157,5,0,0,0,0,0,0,0,0,0
Investments,1,1,0,0,1,1,1,1,0,1,1,1,2
Other Assets,5531,6000,6260,6217,6196,5937,6283,6211,5841,5018,5023,4630,4746
Total Assets,5945,6576,6858,6643,6691,6426,6777,6704,6245,5389,5360,4955,5065
