,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,274.0,358.0,381.0,254.0,509.0,250.0,207.0,273.0,181.0,246.0,107.0,145.0,235.0
Expenses,404.0,392.0,387.0,261.0,407.0,248.0,203.0,289.0,250.0,232.0,317.0,166.0,263.0
Operating Profit,-130.0,-34.0,-6.0,-6.0,102.0,3.0,4.0,-17.0,-69.0,14.0,-210.0,-21.0,-28.0
OPM %,-47.0,-10.0,-2.0,-2.0,20.0,1.0,2.0,-6.0,-38.0,6.0,-197.0,-15.0,-12.0
Other Income,0.0,5.0,2.0,0.0,0.0,2.0,5.0,7.0,7.0,15.0,25.0,2.0,1.0
Interest,65.0,67.0,70.0,65.0,92.0,77.0,93.0,102.0,97.0,101.0,99.0,100.0,102.0
Depreciation,8.0,7.0,7.0,6.0,6.0,6.0,9.0,4.0,4.0,4.0,5.0,4.0,3.0
Profit before tax,-202.0,-104.0,-82.0,-77.0,4.0,-78.0,-92.0,-116.0,-163.0,-76.0,-289.0,-123.0,-133.0
Tax %,25.0,25.0,22.0,26.0,32.0,24.0,22.0,23.0,25.0,22.0,25.0,26.0,20.0
Net Profit,-151.0,-79.0,-64.0,-57.0,3.0,-60.0,-72.0,-89.0,-122.0,-59.0,-218.0,-92.0,-107.0
EPS in Rs,-20.89,-10.84,-8.52,-7.79,0.43,-8.23,-9.78,-12.27,-16.91,-8.17,-29.87,-12.68,-14.82
