,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,46,53,52,56,61,99,92,76,71,88,84,89
Inventory Days,103,131,103,184,129,244,257,289,400,353,340,306
Days Payable,43,60,55,66,54,115,109,84,147,130,110,83
Cash Conversion Cycle,106,124,100,174,136,227,240,280,323,310,313,312
Working Capital Days,59,80,74,92,88,137,137,132,165,150,150,167
ROCE %,13,12,14,12,13,9,9,10,9,10,6,8
