,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15
Reserves,-59.44,-40.09,-38.11,-37.83,-16.78,-12.43,-14.15,-15.31,-14.67,-14.49,-14.86,-15.16,-15.17
Borrowings,205.79,216.13,89.13,130.75,85.46,33.05,13.44,15.93,16.72,16.05,16.69,16.05,16.55
Other Liabilities,56.12,89.02,64.74,59.27,37.24,21.0,5.86,3.82,2.4,2.4,2.26,1.25,1.65
Total Liabilities,205.62,268.21,118.91,155.34,109.07,44.77,8.3,7.59,7.6,7.11,7.24,5.29,6.18
Fixed Assets,2.98,2.05,1.45,0.24,0.2,0.1,0.07,0.05,0.04,0.03,0.02,0.02,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,202.64,266.16,117.46,155.1,108.87,42.42,8.23,7.54,7.56,7.08,7.22,5.27,6.17
Total Assets,205.62,268.21,118.91,155.34,109.07,44.77,8.3,7.59,7.6,7.11,7.24,5.29,6.18
