,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,0.04,0.07,0.47,0.04,0.04,0.12,0.16,0.06,0.07,1.45,0.06,0.05,0.07
Operating Profit,-0.04,-0.07,0.33,-0.04,-0.04,-0.12,-0.16,-0.06,-0.07,-1.45,-0.06,-0.05,-0.07
OPM %,,,41.25,,,,,,,,,,
Other Income,0.00,0.00,0.0,0.00,0.00,0.01,0.00,0.29,0.00,0.00,1.05,0.07,0.04
Interest,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Profit before tax,-0.04,-0.07,0.33,-0.04,-0.04,-0.11,-0.16,0.23,-0.07,-1.45,0.99,0.02,-0.03
Tax %,0.00,0.00,3.03,0.00,0.00,0.00,0.00,17.39,14.29,1.38,0.00,0.00,0.00
Net Profit,-0.04,-0.07,0.32,-0.04,-0.05,-0.12,-0.16,0.19,-0.06,-1.43,0.99,0.02,-0.03
EPS in Rs,-0.13,-0.22,1.02,-0.13,-0.16,-0.38,-0.51,0.60,-0.19,-4.54,3.14,0.06,-0.10
