,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,52.83,11.14,12.97,21.18,19.99,104.70,55.35,268.38,0.00,0.00,,
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,52.83,11.14,12.97,21.18,19.99,104.70,55.35,268.38,0.00,0.00,,
Working Capital Days,591.35,617.64,278.52,1278.53,235.74,69.00,-301.42,-1250.66,-762.21,-834.94,,
ROCE %,38.06,22.42,2.95,7.93,45.92,34.21,-10.76,-36.39,-2.01,3.83,-7.64,-6.65
