,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,90,90,90,90,90,90,90,90,90,90,90,107,107
Reserves,125,116,81,81,83,144,123,111,111,140,141,123,129
Borrowings,205,83,79,77,74,100,100,101,91,61,56,60,31
Other Liabilities,9,97,72,70,70,6,2,1,3,2,2,23,24
Total Liabilities,428,385,322,318,317,339,314,302,295,292,288,313,292
Fixed Assets,158,152,162,156,200,229,199,189,181,246,166,159,230
CWIP,0,0,47,46,64,48,61,69,75,1,1,1,1
Investments,4,4,4,6,8,10,10,10,10,10,1,0,9
Other Assets,266,229,110,110,45,53,43,34,29,35,120,153,52
Total Assets,428,385,322,318,317,339,314,302,295,292,288,313,292
