,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.13,5.23,0.74,6.23,8.87,4.22,5.24,7.74,14.6,7.1,4.51,7.63,17.91
Expenses,4.87,4.4,0.36,2.78,3.48,3.9,7.88,3.24,6.24,6.22,4.27,1.82,7.64
Operating Profit,4.26,0.83,0.38,3.45,5.39,0.32,-2.64,4.5,8.36,0.88,0.24,5.81,10.27
OPM %,46.66,15.87,51.35,55.38,60.77,7.58,-50.38,58.14,57.26,12.39,5.32,76.15,57.34
Other Income,-0.71,0.1,1.84,0.04,0.04,0.01,2.35,0.1,0.1,0.47,-6.62,-1.01,0.05
Interest,0.5,-1.11,0.52,0.48,0.52,0.35,0.54,0.42,0.43,0.92,0.43,1.31,1.87
Depreciation,4.6,1.47,1.05,1.97,4.34,0.41,0.2,2.48,4.11,0.37,0.03,2.06,4.43
Profit before tax,-1.55,0.57,0.65,1.04,0.57,-0.43,-1.03,1.7,3.92,0.06,-6.84,1.43,4.02
Tax %,0.0,0.0,6.15,0.0,0.0,0.0,-1.94,0.0,1.28,0.0,-264.62,-22.38,-23.13
Net Profit,-1.54,0.58,0.61,1.04,0.56,-0.43,-1.05,1.7,3.86,0.06,-24.93,1.75,4.96
EPS in Rs,-0.09,0.05,0.05,0.07,0.04,-0.02,-0.08,0.13,0.31,0.01,-2.32,0.14,0.47
