,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.16,10.55,7.62,6.21,18.52,12.59,16.78,13.36,14.31,9.39,13.82,10.59,11.73
Expenses,11.2,9.69,7.72,6.02,18.25,12.3,16.55,13.19,14.06,9.18,13.68,10.3,11.39
Operating Profit,-0.04,0.86,-0.1,0.19,0.27,0.29,0.23,0.17,0.25,0.21,0.14,0.29,0.34
OPM %,-0.36,8.15,-1.31,3.06,1.46,2.3,1.37,1.27,1.75,2.24,1.01,2.74,2.9
Other Income,0.71,-0.01,0.17,0.1,-0.73,0.14,0.37,0.18,0.01,0.27,-0.0,0.06,-0.0
Interest,0.57,0.21,0.46,0.37,0.42,0.38,0.37,0.32,0.28,0.23,0.52,0.26,0.28
Depreciation,0.07,0.06,0.13,0.11,0.11,0.11,0.07,0.1,0.06,0.08,0.03,0.06,0.04
Profit before tax,0.03,0.58,-0.52,-0.19,-0.99,-0.06,0.16,-0.07,-0.08,0.17,-0.41,0.03,0.02
Tax %,333.33,15.52,7.69,-5.26,-1.01,-16.67,31.25,-285.71,287.5,-47.06,-0.0,33.33,100.0
Net Profit,-0.06,0.5,-0.48,-0.2,-1.0,-0.07,0.11,-0.27,0.15,0.25,-0.42,0.03,-0.0
EPS in Rs,-0.19,1.62,-1.56,-0.65,-3.25,-0.23,0.36,-0.88,0.49,0.91,-1.53,0.06,-0.03
