,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28
FIIs,1.33,1.36,1.36,1.48,1.52,1.82,2.05,1.98,2.07,2.07,1.98,1.88
DIIs,5.21,4.01,2.39,1.66,1.63,1.68,1.63,1.47,1.45,1.51,1.51,1.96
Public,47.18,48.35,49.97,50.58,50.58,50.22,50.04,50.27,50.19,50.13,50.22,49.88
No. of Shareholders,64298.0,64304.0,77198.0,77227.0,81474.0,77773.0,87428.0,87083.0,85354.0,84097.0,85393.0,88020.0
