,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.92,6.19,9.97,1.84,4.62,14.77,9.09,18.33,8.35,13.68,13.41,18.46,8.52
Expenses,1.35,4.2,6.15,2.7,3.94,6.58,6.19,9.78,6.02,8.23,7.93,8.96,7.38
Operating Profit,-0.43,1.99,3.82,-0.86,0.68,8.19,2.9,8.55,2.33,5.45,5.48,9.5,1.14
OPM %,-46.74,32.15,38.31,-46.74,14.72,55.45,31.9,46.64,27.9,39.84,40.87,51.46,13.38
Other Income,1.17,1.31,0.58,1.13,1.41,0.72,0.76,0.35,0.95,1.43,19.71,3.37,1.8
Interest,0.0,0.26,0.27,0.27,0.27,0.26,0.26,0.28,0.29,0.29,0.25,0.27,0.26
Depreciation,1.39,1.39,1.27,1.26,1.23,1.01,1.03,1.07,1.09,1.2,1.35,1.33,1.33
Profit before tax,-0.65,1.65,2.86,-1.26,0.59,7.64,2.37,7.55,1.9,5.39,23.59,11.27,1.35
Tax %,49.23,23.64,26.57,25.4,64.41,24.48,30.8,24.24,17.89,25.05,15.64,24.84,5.93
Net Profit,-0.34,1.26,2.11,-0.94,0.21,5.76,1.65,5.73,1.56,4.04,19.9,8.48,1.27
EPS in Rs,-0.12,0.45,0.76,-0.34,0.08,2.07,0.59,2.06,0.57,1.49,7.33,3.12,0.47
