,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5
Reserves,66,67,66,64,64,63,54,70
Borrowings,0,1,1,2,0,11,64,106
Other Liabilities,1,5,4,1,1,2,1,2
Total Liabilities,72,77,75,71,69,81,124,184
Fixed Assets,1,1,1,1,1,1,1,1
CWIP,0,0,0,0,0,0,0,16
Investments,44,46,46,28,26,24,18,19
Other Assets,27,31,29,42,43,56,105,147
Total Assets,72,77,75,71,69,81,124,184
