,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,359.0,50,22,0,1,4,0
Inventory Days,236.0,97,135,27,54,174,213
Days Payable,0.0,0,0,0,1,0,0
Cash Conversion Cycle,595.0,147,157,26,54,177,213
Working Capital Days,2057.0,438,608,469,1544,168,224
ROCE %,,1,0,-3,0,1,-6
