,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
Public,99.73,99.73,99.73,99.73,99.73,99.73,99.72,99.74
No. of Shareholders,6947.0,6913.0,6911.0,6907.0,6922.0,7711.0,9405.0,9445.0
