,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.97,6.49,6.43,4.01,4.58,4.88,6.29,3.55,5.1,6.01,6.8,6.72,7.3
Expenses,5.66,5.24,5.7,4.51,4.29,4.32,6.06,4.11,4.85,5.61,6.07,6.51,5.91
Operating Profit,1.31,1.25,0.73,-0.5,0.29,0.56,0.23,-0.56,0.25,0.4,0.73,0.21,1.39
OPM %,18.79,19.26,11.35,-12.47,6.33,11.48,3.66,-15.77,4.9,6.66,10.74,3.12,19.04
Other Income,0.5,0.16,0.34,0.43,0.38,0.34,0.39,0.55,0.45,0.47,0.49,0.42,0.47
Interest,0.16,0.09,0.07,0.05,0.08,0.09,0.12,0.05,0.08,0.09,0.11,0.12,0.1
Depreciation,0.42,0.43,0.44,0.37,0.37,0.37,0.39,0.36,0.36,0.36,0.36,0.33,0.36
Profit before tax,1.23,0.89,0.56,-0.49,0.22,0.44,0.11,-0.42,0.26,0.42,0.75,0.18,1.4
Tax %,27.64,26.97,35.71,10.2,0.0,38.64,54.55,14.29,26.92,33.33,28.0,33.33,26.43
Net Profit,0.89,0.66,0.35,-0.44,0.23,0.28,0.04,-0.36,0.2,0.28,0.53,0.11,1.03
EPS in Rs,0.81,0.6,0.32,-0.4,0.21,0.25,0.04,-0.33,0.18,0.25,0.48,0.1,0.94
