,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.17,4.85,6.47,8.79,8.79,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98
Reserves,10.29,6.74,8.82,11.62,14.26,15.17,18.2,21.64,23.22,25.76,25.05,25.71,26.85
Borrowings,2.66,2.59,1.95,1.48,5.55,4.29,3.43,4.95,5.29,0.65,3.86,2.6,4.12
Other Liabilities,3.09,4.84,3.67,3.18,2.73,1.64,2.61,3.0,3.1,2.84,2.96,2.03,3.04
Total Liabilities,16.21,19.02,20.91,25.07,31.33,32.08,35.22,40.57,42.59,40.23,42.85,41.32,44.99
Fixed Assets,5.25,5.03,11.23,2.54,4.89,23.92,23.53,22.91,24.75,23.66,23.3,21.89,23.76
CWIP,0.0,0.0,0.0,5.67,14.12,0.46,1.43,2.63,0.91,1.34,2.07,2.03,0.0
Investments,3.13,4.23,2.18,4.52,3.86,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.83,9.76,7.5,12.34,8.46,7.63,10.26,15.03,16.93,15.23,17.48,17.4,21.23
Total Assets,16.21,19.02,20.91,25.07,31.33,32.08,35.22,40.57,42.59,40.23,42.85,41.32,44.99
