,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,65.26,65.26,65.26,65.26,65.26,65.26,65.26,65.26,65.26,65.26,65.26,65.26,65.26
Reserves,-3.87,-4.01,-4.14,-4.27,-4.3,-4.42,-10.98,-10.99,-9.51,-11.12,-11.13,-10.67,-9.54
Borrowings,4.0,0.0,57.21,10.0,6.21,0.72,0.01,0.63,0.31,0.0,0.0,0.0,5.5
Other Liabilities,1.79,3.89,4.93,2.49,1.64,1.69,1.64,2.73,0.03,0.11,0.8200000000000001,0.24,0.3
Total Liabilities,67.18,65.14,123.26,73.48,68.81,63.25,55.93,57.63,56.09,54.25,54.95,54.83,61.52
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,5.75,51.87,60.86,43.78,26.69,22.39,3.52,6.25,6.45,9.49,6.95,8.85,8.8
Other Assets,61.43,13.27,62.4,29.7,42.12,40.86,52.41,51.38,49.64,44.76,48.0,45.98,52.72
Total Assets,67.18,65.14,123.26,73.48,68.81,63.25,55.93,57.63,56.09,54.25,54.95,54.83,61.52
