,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16
Reserves,-0.2,-0.14,-0.2,-0.15,0.02,0.32,0.08,-62.01,-62.14,-64.12,-62.78,-67.82,-67.69
Borrowings,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.14,0.11,0.03,0.08,0.19,0.11,0.64,0.65,1.01,0.26,1.33,0.31,0.32
Total Liabilities,96.1,96.18,96.0,96.09,96.37,96.59,96.88,34.8,35.03,32.3,34.71,28.65,28.79
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.21
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,84.82,88.82,88.43,92.47,69.14,66.94,70.21,8.05,8.05,10.25,0.0,0.0,0.0
Other Assets,11.28,7.36,7.57,3.62,27.23,29.65,26.67,26.75,26.98,22.05,34.71,28.46,28.58
Total Assets,96.1,96.18,96.0,96.09,96.37,96.59,96.88,34.8,35.03,32.3,34.71,28.65,28.79
