,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,33,33,33,33,33,33,33,33,33,33,33,33,33
Reserves,5,5,5,5,5,4,5,6,5,4,6,5,5
Borrowings,0,0,0,0,0,0,0,0,0,1,1,0,0
Other Liabilities,0,0,0,3,87,79,87,20,39,24,25,41,15
Total Liabilities,39,38,38,41,126,116,126,59,78,63,65,80,54
Fixed Assets,2,1,1,1,1,1,1,6,5,1,1,1,0
CWIP,0,0,0,0,0,0,2,0,0,0,0,0,0
Investments,14,14,14,18,7,4,2,1,0,0,0,0,0
Other Assets,23,23,23,22,118,110,122,52,72,62,64,79,54
Total Assets,39,38,38,41,126,116,126,59,78,63,65,80,54
