,2012-03-01,2013-03-01,2013-12-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,19,26,113,127,145,146,148,148,148,148,148.0
Reserves,23,38,88,226,243,1178,2315,2580,2128,2195,2290,2421,2555.0
Preference Capital,18,18,77,0,0,0,0,0,0,0,0,0,
Borrowings,56,88,64,224,393,779,1166,831,1473,791,915,1011,961.0
Other Liabilities,163,193,227,244,500,780,1271,1455,1570,1586,2093,2539,2729.0
Total Liabilities,254,331,398,719,1250,2864,4898,5012,5318,4720,5445,6119,6394.0
Fixed Assets,32,33,85,129,252,1172,1632,1656,1487,1505,1657,1796,1798.0
CWIP,0,0,0,0,2,8,2,15,5,31,15,18,0.0
Investments,0,0,0,0,4,78,286,128,106,54,102,50,58.0
Other Assets,222,297,313,590,992,1607,2978,3212,3721,3131,3671,4255,4538.0
Total Assets,254,331,398,719,1250,2864,4898,5012,5318,4720,5445,6119,6394.0
