,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.18,0.41,0.56,0.39,0.9,1.27,2.36,2.52,1.86,1.72,2.2,2.57,1.97
Expenses,1.6,1.16,1.24,1.39,1.59,1.34,4.44,1.49,1.87,1.74,1.77,2.19,1.81
Operating Profit,-1.42,-0.75,-0.68,-1.0,-0.69,-0.07,-2.08,1.03,-0.01,-0.02,0.43,0.38,0.16
OPM %,-788.89,-182.93,-121.43,-256.41,-76.67,-5.51,-88.14,40.87,-0.54,-1.16,19.55,14.79,8.12
Other Income,0.03,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.13,0.09,0.04,0.02
Interest,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.08,0.0,0.0,0.0,0.0
Depreciation,0.1,0.1,0.09,0.07,0.07,0.07,0.08,0.08,0.10,0.1,0.1,0.07,0.08
Profit before tax,-1.54,-0.85,-0.76,-1.07,-0.76,-0.14,-2.15,0.84,0.00,0.01,0.42,0.35,0.1
Tax %,0.0,0.0,2.63,0.0,0.0,0.0,0.0,15.48,,0.0,-35.71,28.57,20.0
Net Profit,-1.54,-0.85,-0.74,-1.07,-0.76,-0.15,-2.15,0.71,-0.06,0.01,0.58,0.25,0.08
EPS in Rs,-1.51,-0.83,-0.73,-1.05,-0.75,-0.15,-2.11,0.7,-0.06,0.01,0.57,0.25,0.08
