,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,0.09,0.08,0.09,0.09,0.11,0.13,0.10,0.10,0.11,0.10,0.15,0.13,0.14
Operating Profit,-0.09,-0.08,-0.09,-0.09,-0.11,-0.13,-0.10,-0.10,-0.11,-0.10,-0.15,-0.13,-0.14
OPM %,,,,,,,,,,,,,
Other Income,0.16,0.15,0.25,0.15,0.34,0.16,0.70,0.15,0.16,0.15,0.17,0.17,0.15
Interest,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Profit before tax,0.02,0.02,0.11,0.01,0.18,-0.02,0.54,-0.01,-0.01,-0.01,-0.04,-0.02,-0.05
Tax %,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Profit,0.02,0.01,0.11,0.00,0.18,-0.02,0.54,-0.01,-0.01,-0.01,-0.04,-0.02,-0.05
EPS in Rs,,,,,,,,,,,,-6.67,-16.67
