,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8,8
Reserves,1,4,7,10,12,14,15,16,13,20,34,22,16
Borrowings,63,60,57,48,46,47,36,40,33,44,38,63,76
Other Liabilities,8,14,21,15,17,23,30,26,18,16,38,39,21
Total Liabilities,81,86,93,82,83,93,89,90,72,88,119,133,121
Fixed Assets,43,39,37,35,32,30,25,28,25,27,32,66,63
CWIP,0,0,1,0,0,1,2,0,0,1,9,1,3
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,37,47,56,46,51,62,62,62,47,60,78,66,56
Total Assets,81,86,93,82,83,93,89,90,72,88,119,133,121
