,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,147.55,174.36,211.5,132.79,200.19,173.61,212.28,210.67,258.73,240.8,294.7,261.86,275.35
Expenses,132.53,156.47,192.26,118.04,178.69,156.98,196.23,193.77,237.72,216.74,264.85,238.27,250.43
Operating Profit,15.02,17.89,19.24,14.75,21.5,16.63,16.05,16.9,21.01,24.06,29.85,23.59,24.92
OPM %,10.18,10.26,9.1,11.11,10.74,9.58,7.56,8.02,8.12,9.99,10.13,9.01,9.05
Other Income,1.15,3.38,5.01,2.06,-0.62,0.35,0.44,0.58,0.05,0.14,0.99,0.49,0.31
Interest,4.17,4.51,5.38,4.75,5.41,5.56,6.09,5.77,8.53,7.82,9.45,8.19,10.6
Depreciation,1.38,1.4,1.47,1.76,1.77,1.85,1.71,1.87,1.92,1.99,2.17,2.23,2.29
Profit before tax,10.62,15.36,17.4,10.3,13.7,9.57,8.69,9.84,10.61,14.39,19.22,13.66,12.34
Tax %,22.98,24.02,43.33,28.74,26.86,27.27,17.84,25.61,29.12,25.71,23.31,25.77,26.58
Net Profit,8.17,11.67,9.86,7.35,10.02,6.96,7.14,7.31,7.51,10.69,14.73,10.15,9.05
EPS in Rs,0.31,0.44,0.34,0.25,0.35,0.24,0.25,0.26,0.24,0.34,0.46,0.32,0.29
