,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.26,16.76,16.76,16.76,16.76,16.76
Reserves,17.06,17.96,23.96,4.07,4.43,3.17,-5.65,-8.41,-14.69,-15.54,-14.7,-14.42,-14.37
Preference Capital,0.0,0.0,0.0,14.0,14.0,14.0,14.0,7.5,0.0,0.0,0.0,0.0,
Borrowings,0.0,0.0,0.0,0.0,0.04,0.59,0.58,0.58,0.04,0.09,0.39,0.07,0.07
Other Liabilities,3.12,0.5700000000000001,0.8,14.31,14.33,15.41,23.02,8.01,0.62,0.95,0.88,0.53,0.53
Total Liabilities,20.43,18.78,25.01,18.63,19.05,19.43,18.21,0.44,2.73,2.26,3.33,2.94,2.99
Fixed Assets,0.13,0.07,0.05,1.27,0.81,0.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.08,0.05,0.01,0.01,0.0,0.0,7.46,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,20.22,18.66,24.79,17.35,18.24,19.08,10.74,0.44,2.73,2.26,3.33,2.94,2.99
Total Assets,20.43,18.78,25.01,18.63,19.05,19.43,18.21,0.44,2.73,2.26,3.33,2.94,2.99
