,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,278.0,432.0,442.0,421.0,424.0,441.0,474.0,485.0,684.0,559.0,570.0,593.0,638.0
Expenses,74.0,99.0,132.0,90.0,97.0,94.0,116.0,120.0,310.0,153.0,165.0,168.0,182.0
Operating Profit,204.0,332.0,310.0,331.0,328.0,348.0,358.0,365.0,375.0,406.0,405.0,426.0,456.0
OPM %,73.0,77.0,70.0,79.0,77.0,79.0,76.0,75.0,55.0,73.0,71.0,72.0,71.0
Other Income,0.0,1.0,5.0,-130.0,4.0,2.0,56.0,11.0,4.0,6.0,-134.0,8.0,2.0
Interest,50.0,60.0,61.0,60.0,63.0,66.0,75.0,72.0,83.0,90.0,98.0,107.0,115.0
Depreciation,50.0,81.0,71.0,74.0,74.0,84.0,86.0,85.0,86.0,92.0,92.0,93.0,98.0
Profit before tax,104.0,192.0,183.0,67.0,195.0,199.0,253.0,219.0,209.0,229.0,81.0,234.0,245.0
Tax %,34.0,27.0,31.0,43.0,33.0,27.0,47.0,41.0,58.0,45.0,142.0,42.0,39.0
Net Profit,68.0,140.0,127.0,38.0,130.0,146.0,134.0,128.0,87.0,126.0,-34.0,137.0,150.0
EPS in Rs,1.06,2.2,1.93,0.7,2.03,2.3,2.13,1.99,1.33,1.95,-0.49,2.15,2.38
