,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,6.38,6.38,6.38,6.38,6.38,5.99,5.99,5.99
DIIs,14.79,14.08,14.08,14.08,14.08,14.08,14.08,14.08
Public,78.83,79.53,79.53,79.53,79.53,79.93,79.93,79.93
No. of Shareholders,34812.0,33302.0,32645.0,31982.0,31410.0,41102.0,38390.0,42391.0
