,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24,24,24,24,24,24,24,24,24,24,24,24,24
Reserves,323,-9,-130,-182,-295,-603,-679,-700,-735,-755,-788,-907,-917
Borrowings,842,357,965,1000,1136,17,0,899,899,896,869,751,467
Other Liabilities,302,907,350,402,387,1520,1217,237,214,223,196,146,440
Total Liabilities,1491,1279,1209,1244,1252,957,562,460,402,388,302,14,14
Fixed Assets,428,349,358,342,285,255,77,60,50,40,22,1,1
CWIP,322,322,277,247,226,225,50,50,50,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,740,608,574,655,741,478,434,349,301,347,280,13,13
Total Assets,1491,1279,1209,1244,1252,957,562,460,402,388,302,14,14
