,2019-12-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,29.66,29.66,29.66,30.51,30.51,31.03,4.86,4.86,26.67,26.67,26.67,26.67
DIIs,0.0,0.0,0.0,0.0,4.71,4.71,3.57,2.7,0.0,0.0,0.0,0.0
Public,70.34,70.34,70.34,69.49,64.77,64.26,91.57,92.44,73.33,73.34,73.34,73.33
No. of Shareholders,68.0,82.0,98.0,294.0,639.0,1087.0,2018.0,2928.0,3307.0,3981.0,3761.0,4058.0
