,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,,,91.25,40.56,40.56,81.11,,,
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,,,,,91.25,40.56,40.56,81.11,,,
Working Capital Days,,,,,0.00,243.33,13748.33,13667.22,,,
ROCE %,,-2.39,-5.72,-8.26,-5.47,-4.97,-1.82,-4.29,-2.67,-2.71,-1.79
