,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,67.47,67.47,81.6,81.6,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93
Reserves,86.1,90.06,49.24,-13.24,-88.27,-196.98,-265.43,-281.76,-306.91,-316.08,-332.52,-366.19,-372.04
Borrowings,207.88,217.27,250.81,334.68,359.9,322.78,317.01,314.82,312.0,307.2,290.17,267.7,267.67
Other Liabilities,203.46,227.25,218.13,191.39,169.6,147.44,85.8,97.83,153.27,183.06,205.78,215.64,236.11
Total Liabilities,564.91,602.05,599.78,594.43,529.16,361.17,225.31,218.82,246.29,262.11,251.36,205.08,219.67
Fixed Assets,204.79,203.72,194.91,185.35,179.13,173.64,169.84,166.77,161.71,155.94,151.69,148.67,145.36
CWIP,4.36,0.54,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,355.76,397.79,404.44,408.6,350.03,187.53,55.47,52.05,84.58,106.17,99.67,56.41,74.31
Total Assets,564.91,602.05,599.78,594.43,529.16,361.17,225.31,218.82,246.29,262.11,251.36,205.08,219.67
