,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.26,18.87,19.45,16.95,18.36,18.97,22.46,18.92,21.75,22.86,22.71,20.95,23.55
Expenses,12.91,15.36,15.1,14.77,15.98,16.63,19.56,17.05,17.9,18.72,18.06,18.54,19.45
Operating Profit,1.35,3.51,4.35,2.18,2.38,2.34,2.9,1.87,3.85,4.14,4.65,2.41,4.1
OPM %,9.47,18.6,22.37,12.86,12.96,12.34,12.91,9.88,17.7,18.11,20.48,11.5,17.41
Other Income,1.19,0.03,0.18,0.8,1.13,1.42,1.53,0.73,0.15,0.57,0.32,0.68,0.45
Interest,0.06,0.06,0.15,0.11,0.02,0.03,0.03,0.05,0.05,0.16,0.07,0.09,0.05
Depreciation,0.98,1.11,1.19,1.02,1.08,1.12,1.14,0.9,0.99,1.04,1.04,0.83,0.96
Profit before tax,1.5,2.37,3.19,1.85,2.41,2.61,3.26,1.65,2.96,3.51,3.86,2.17,3.54
Tax %,53.33,3.38,21.94,25.41,23.24,14.94,8.28,18.79,23.31,17.38,28.5,21.2,18.64
Net Profit,0.7,2.29,2.49,1.38,1.85,2.22,2.99,1.34,2.27,2.9,2.76,1.71,2.87
EPS in Rs,0.06,0.18,0.2,0.11,0.15,0.18,0.24,0.11,0.18,0.23,0.22,0.14,0.23
