,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.77,58.78,58.78,58.78,58.78,58.78
Public,41.22,41.22,41.22,41.22,41.22,41.22
No. of Shareholders,6771.0,6653.0,6746.0,15859.0,15014.0,14867.0
