,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,45.96,45.94,50.82,32.5,54.21,61.62,56.14,39.67,35.78,22.21,19.54,22.92,14.35
Expenses,44.37,44.53,45.67,30.29,52.24,57.48,51.11,36.8,34.9,24.28,22.55,23.4,16.88
Operating Profit,1.59,1.41,5.15,2.21,1.97,4.14,5.03,2.87,0.88,-2.07,-3.01,-0.48,-2.53
OPM %,3.46,3.07,10.13,6.8,3.63,6.72,8.96,7.23,2.46,-9.32,-15.4,-2.09,-17.63
Other Income,0.46,0.29,0.54,0.26,0.27,0.28,0.25,0.32,0.27,0.27,0.62,0.29,0.28
Interest,1.21,1.09,1.27,1.27,1.22,0.94,1.32,1.3,1.34,0.78,0.65,1.14,0.78
Depreciation,0.67,0.4,0.58,0.53,0.3,0.47,0.48,0.43,0.47,0.24,0.28,0.29,0.29
Profit before tax,0.17,0.21,3.84,0.67,0.72,3.01,3.48,1.46,-0.66,-2.82,-3.32,-1.62,-3.32
Tax %,47.06,-61.9,25.26,26.87,34.72,24.25,24.14,-1.37,-1.52,15.25,46.99,-13.58,43.98
Net Profit,0.1,0.33,2.87,0.5,0.47,2.28,2.64,1.48,-0.66,-2.39,-1.76,-1.83,-1.86
EPS in Rs,0.23,0.77,6.67,1.16,1.09,5.3,6.14,3.44,-1.53,-5.56,-4.09,-4.26,-4.33
