,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.01,69.01,69.01,69.01,69.08,69.08,69.08,69.08,69.08
DIIs,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Public,30.97,30.97,30.97,30.97,30.9,30.9,30.9,30.9,30.9
No. of Shareholders,8918.0,8839.0,8805.0,8723.0,8675.0,8632.0,9007.0,9254.0,9236.0
