,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,7,7,7,7,8,8,8,8,8,8,8
Reserves,16,21,27,37,49,69,137,177,196,251,308,404,463
Borrowings,44,66,73,82,117,184,127,189,118,59,79,47,0
Other Liabilities,15,19,23,24,38,43,56,64,73,89,93,79,92
Total Liabilities,83,113,131,149,211,303,328,438,395,407,489,538,564
Fixed Assets,31,31,51,49,56,80,186,233,195,188,179,172,170
CWIP,3,18,20,31,56,109,0,13,11,0,0,13,12
Investments,0,0,0,0,0,0,0,1,2,2,2,2,2
Other Assets,49,64,60,70,99,115,143,191,188,218,308,351,379
Total Assets,83,113,131,149,211,303,328,438,395,407,489,538,564
