,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.37,-1.58,0.06,0
Cash from Investing Activity,-0.35,0.0,0.0,0
Cash from Financing Activity,0.0,1.52,0.0,0
Net Cash Flow,0.02,-0.06,0.06,0
