,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,2.01,2.41,3.96
Reserves,1.71,2.04,0.34,2.42,8.99
Borrowings,0.0,1.52,1.52,1.52,0.0
Other Liabilities,2.78,2.4,1.44,1.88,2.69
Total Liabilities,4.5,5.97,5.31,8.23,15.64
Fixed Assets,1.6,1.26,1.03,0.84,0.77
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,2.9,4.71,4.28,7.39,14.87
Total Assets,4.5,5.97,5.31,8.23,15.64
