,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,10.42,7.84,7.88,10.94
Expenses,9.66,7.05,7.25,10.11
Operating Profit,0.76,0.79,0.63,0.83
OPM %,7.29,10.08,7.99,7.59
Other Income,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0
Depreciation,0.37,0.35,0.23,0.19
Profit before tax,0.39,0.44,0.4,0.64
Tax %,25.64,27.27,25.0,25.0
Net Profit,0.29,0.33,0.3,0.48
EPS in Rs,290.0,330.0,1.49,1.99
