,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,34,42,42
Reserves,58,92,100,219,224
Borrowings,54,38,79,166,123
Other Liabilities,11,22,23,35,51
Total Liabilities,129,159,236,462,441
Fixed Assets,60,54,88,89,86
CWIP,0,1,7,124,196
Investments,0,0,11,6,2
Other Assets,69,104,131,244,158
Total Assets,129,159,236,462,441
