,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,2.25,2.25,2.25,2.25,2.25
Reserves,0.14,0.16,0.12,0.31,0.45,0.5,0.54,0.88,1.33,1.49,1.56,1.82,2.05
Borrowings,0.33,0.0,0.03,0.2,0.17,0.14,0.14,0.14,0.27,0.21,0.15,0.15,0.15
Other Liabilities,1.12,0.53,1.15,1.12,0.98,1.02,1.1,0.87,0.84,0.91,0.96,0.86,0.93
Total Liabilities,2.58,1.6800000000000002,2.29,2.63,2.6,2.66,2.78,2.89,4.69,4.86,4.92,5.08,5.38
Fixed Assets,2.02,1.92,1.9,2.05,1.98,1.91,1.86,1.8,1.95,1.86,1.78,1.7000000000000002,1.77
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.56,-0.24,0.39,0.58,0.62,0.75,0.92,1.09,2.74,3.0,3.14,3.38,3.61
Total Assets,2.58,1.6800000000000002,2.29,2.63,2.6,2.66,2.78,2.89,4.69,4.86,4.92,5.08,5.38
