,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,17,14,13,35,-3,15,241,16,31,20,23,18
Cash from Investing Activity,-6,-15,-9,-13,-7,1,-2,-46,-20,-5,-4,-3
Cash from Financing Activity,-16,-1,-3,-23,13,8,-235,6,-11,-18,-24,-13
Net Cash Flow,-5,-2,0,-1,3,24,4,-24,0,-2,-5,2
