,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.79,23.89,28.52,22.32,24.17,24.36,26.32,28.5,30.9,30.32,31.07,31.61,33.34
Expenses,20.93,21.19,28.16,20.68,22.49,23.15,24.11,23.66,24.47,24.78,25.4,24.73,25.92
Operating Profit,1.86,2.7,0.36,1.64,1.68,1.21,2.21,4.84,6.43,5.54,5.67,6.88,7.42
OPM %,8.16,11.3,1.26,7.35,6.95,4.97,8.4,16.98,20.81,18.27,18.25,21.77,22.26
Other Income,0.45,0.22,0.95,0.16,0.24,3.26,10.64,0.61,0.19,0.93,7.08,0.51,0.76
Interest,3.7,3.6,4.99,3.56,3.57,3.57,1.89,3.0,3.0,3.0,5.97,3.45,3.45
Depreciation,2.11,2.11,2.81,2.4,2.4,2.4,1.32,2.4,2.4,2.4,2.59,3.0,3.0
Profit before tax,-3.5,-2.79,-6.49,-4.16,-4.05,-1.5,9.64,0.05,1.22,1.07,4.19,0.94,1.73
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,-3.51,-2.79,-6.48,-4.16,-4.06,-1.5,9.64,0.05,1.22,1.07,4.19,0.94,1.73
EPS in Rs,-0.82,-0.65,-1.52,-0.97,-0.95,-0.35,2.25,0.01,0.29,0.25,0.98,0.22,0.4
