,2011-03-01,2012-03-01,2013-09-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,788,826,1377,1377,1358,1358,1369,1369,221,497,497,497,497.0
Reserves,2004,2033,2108,2265,3197,331,-18044,-15986,-12541,-18166,-18404,-19397,-19819.0
Preference Capital,0,0,0,0,0,0,0,0,12,250,239,240,
Borrowings,12123,16050,19932,18009,22037,25506,27415,25346,29377,23936,24102,23922,23900.0
Other Liabilities,1553,2234,3540,8290,6791,5511,7962,7286,851,1777,2033,2439,2800.0
Total Liabilities,16468,21144,26957,29941,33383,32706,18702,18015,17908,8044,8228,7461,7377.0
Fixed Assets,7670,9458,9765,8687,16645,16763,16063,15572,15033,6043,5820,5520,5354.0
CWIP,900,924,550,100,41,6,4,1,0,11,8,15,22.0
Investments,1717,1593,1349,1303,1189,184,95,96,95,0,0,0,0.0
Other Assets,6180,9168,15293,19852,15508,15753,2540,2346,2780,1990,2400,1927,2002.0
Total Assets,16468,21144,26957,29941,33383,32706,18702,18015,17908,8044,8228,7461,7377.0
