,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,57,57,57,57,57,57,57,60,69,69,69,69,69
Reserves,1201,1502,1175,745,299,293,322,365,251,271,207,1342,1552
Borrowings,2099,2717,3240,3671,3221,3095,2970,2721,2470,2303,2124,1650,1317
Other Liabilities,2428,2451,1956,2062,1798,2130,1647,1470,1517,1734,2153,1579,1613
Total Liabilities,5785,6727,6429,6535,5374,5576,4996,4616,4308,4377,4552,4641,4551
Fixed Assets,581,564,1465,1315,354,303,298,280,239,202,265,329,373
CWIP,417,807,27,11,4,4,16,0,1,28,28,61,61
Investments,91,107,111,105,198,170,138,6,6,7,7,7,7
Other Assets,4696,5249,4826,5104,4819,5098,4545,4330,4062,4141,4252,4244,4110
Total Assets,5785,6727,6429,6535,5374,5576,4996,4616,4308,4377,4552,4641,4551
