,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,86.0,76,79,94,141,99,97
Inventory Days,0.0,0,0,0,0,0,0
Days Payable,,,,,,,
Cash Conversion Cycle,86.0,76,79,94,141,99,97
Working Capital Days,394.0,61,66,100,139,113,115
ROCE %,,17,12,7,6,8,5
