,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,38,41,43,45,46,80,96,96,97,97,105,165,165.0
Reserves,2045,1299,16,-214,1666,1734,2369,2495,2620,3108,9718,11766,13079.0
Preference Capital,0,0,3,1,0,0,606,695,0,0,0,0,
Borrowings,10674,11601,11924,11288,10347,5888,4408,3693,3903,3230,4007,3958,5714.0
Other Liabilities,3732,4309,4449,2899,2798,3208,3961,4431,4057,4300,8746,11251,10131.0
Total Liabilities,16490,17250,16431,14018,14858,10909,10834,10715,10678,10735,22576,27140,29089.0
Fixed Assets,10107,10157,9780,7552,6863,6609,6342,6345,6181,5855,8646,9961,13191.0
CWIP,489,161,157,144,70,29,144,29,15,58,525,773,979.0
Investments,19,22,18,14,393,404,439,454,449,456,626,970,963.0
Other Assets,5875,6910,6476,6308,7532,3868,3909,3887,4033,4365,12779,15436,13957.0
Total Assets,16490,17250,16431,14018,14858,10909,10834,10715,10678,10735,22576,27140,29089.0
